Hours_Studied,Attendance,Previous_Scores,Sleep_Hours,Tutoring_Sessions,Physical_Activity,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Motivation_Level,Internet_Access,Family_Income,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,GROUP,GROUP_LABEL,Exam_Score
16,84,53,5,2,1,1,2,1,1,0,0,1,0,0,2,1,0,Yếu,65
4,73,97,5,1,1,0,1,1,2,1,0,0,0,0,2,1,0,Yếu,60
27,60,68,8,1,4,1,2,0,2,1,1,0,1,0,0,0,0,Yếu,63
29,68,74,5,3,2,0,2,1,0,1,2,1,1,2,2,1,2,Khá,69
17,65,55,9,1,2,2,2,0,1,1,1,2,0,0,2,1,0,Yếu,64
18,94,52,8,1,4,0,1,1,1,1,1,2,0,1,2,0,2,Khá,68
15,70,73,6,2,4,1,1,0,0,1,1,2,0,0,1,1,0,Yếu,63
22,71,56,8,0,2,1,1,1,0,1,1,1,0,2,2,1,0,Yếu,65
27,98,82,4,0,3,1,2,0,1,1,2,2,0,0,2,0,3,Giỏi,74
10,75,90,8,2,2,1,2,1,1,1,0,2,0,2,1,1,0,Yếu,65
22,60,52,5,0,2,1,1,1,1,1,0,0,0,0,2,0,0,Yếu,61
18,71,81,6,1,3,1,2,1,1,1,0,2,0,0,2,1,1,Trung bình,66
21,65,91,6,1,3,1,2,1,2,1,1,2,0,0,1,1,1,Trung bình,67
23,64,72,9,0,3,2,1,1,1,1,0,2,0,1,2,1,1,Trung bình,66
19,63,98,6,4,2,2,1,0,2,1,2,2,0,2,2,1,2,Khá,69
19,84,56,7,2,3,1,1,1,0,1,0,1,0,0,1,0,0,Yếu,65
19,68,66,6,2,3,2,2,0,1,1,1,1,0,0,0,0,0,Yếu,65
26,74,62,6,0,3,2,1,0,1,1,0,1,0,0,2,0,1,Trung bình,66
23,94,100,5,2,2,1,2,0,0,1,1,1,0,2,2,1,3,Giỏi,73
21,77,65,7,2,2,0,1,1,1,1,0,0,0,0,1,0,0,Yếu,64
12,97,69,7,0,5,1,0,1,0,1,0,2,0,0,2,0,1,Trung bình,67
18,80,92,8,0,1,1,0,1,2,1,1,2,0,1,2,1,1,Trung bình,67
25,76,96,7,3,4,1,0,1,1,1,1,2,1,0,2,0,2,Khá,68
20,90,97,7,2,3,1,0,1,1,1,2,2,0,1,1,1,3,Giỏi,71
24,63,78,8,0,3,1,1,1,1,1,0,0,0,0,2,1,0,Yếu,64
31,64,83,6,1,2,1,1,1,1,1,1,2,0,0,1,0,1,Trung bình,67
26,86,67,5,2,1,1,0,0,1,1,0,2,0,0,1,0,2,Khá,68
21,79,80,8,1,3,0,1,1,2,1,0,0,0,1,2,1,1,Trung bình,67
17,92,65,6,3,2,0,1,1,2,1,1,2,0,1,2,1,3,Giỏi,70
5,97,87,7,2,3,1,0,1,1,1,1,1,1,0,0,0,0,Yếu,64
19,76,65,6,0,4,1,1,1,1,1,0,1,1,0,2,0,0,Yếu,63
18,84,94,6,3,4,2,2,0,1,1,2,1,0,0,2,1,3,Giỏi,71
22,80,57,4,1,3,0,0,0,0,1,0,1,0,2,1,1,0,Yếu,64
19,99,79,8,3,4,0,0,0,2,1,1,2,0,0,2,1,3,Giỏi,70
18,93,76,4,3,3,1,2,0,2,1,0,0,0,1,2,0,3,Giỏi,70
9,96,63,9,1,1,1,2,1,1,1,2,1,0,0,2,1,1,Trung bình,67
14,70,51,9,1,4,1,1,1,0,1,0,0,0,1,2,1,0,Yếu,62
23,91,57,6,2,2,1,1,0,0,1,0,2,0,0,2,1,2,Khá,69
30,71,98,9,2,1,0,2,0,0,1,2,2,0,0,1,0,2,Khá,69
19,68,97,10,0,3,0,2,0,0,0,0,2,0,1,0,0,0,Yếu,62
22,98,56,7,1,1,0,1,0,2,1,2,1,0,1,2,0,3,Giỏi,70
26,61,69,8,2,3,1,1,1,2,1,1,2,0,0,2,1,1,Trung bình,66
15,99,73,7,1,3,2,1,0,0,1,0,2,0,0,2,1,2,Khá,69
22,66,74,9,3,3,1,0,1,1,1,0,0,0,2,2,0,0,Yếu,65
16,93,65,5,0,3,0,2,1,0,1,1,0,0,0,2,0,1,Trung bình,66
25,71,96,7,2,3,2,1,1,0,1,0,2,0,0,2,0,2,Khá,69
21,74,95,8,1,5,2,1,1,0,1,1,2,1,0,0,0,1,Trung bình,66
22,69,51,8,1,3,0,2,1,1,1,0,2,0,0,2,0,0,Yếu,65
15,83,83,7,1,2,1,0,1,0,1,2,1,0,2,2,0,1,Trung bình,66
24,74,54,9,1,3,0,0,1,1,1,0,1,0,0,2,0,0,Yếu,63
33,86,80,7,0,3,0,1,1,1,1,0,1,0,2,2,0,3,Giỏi,72
14,61,93,7,3,2,1,1,1,0,1,1,0,0,0,1,1,0,Yếu,62
18,63,82,8,1,1,2,2,0,1,1,2,0,0,0,2,1,0,Yếu,64
21,64,73,7,2,2,1,0,0,2,1,0,0,1,1,0,0,0,Yếu,61
25,77,98,7,0,2,2,1,1,0,1,2,2,0,0,2,1,3,Giỏi,70
17,93,87,6,1,2,1,1,0,1,1,0,0,0,0,1,0,1,Trung bình,67
3,96,62,10,3,4,2,2,1,1,1,0,1,0,0,0,1,1,Trung bình,66
28,70,69,6,2,4,1,1,1,1,1,0,2,1,0,2,1,1,Trung bình,66
25,83,88,8,1,3,0,1,1,0,1,1,1,1,1,2,1,2,Khá,68
10,91,51,10,0,3,2,2,1,1,1,0,2,0,2,1,1,1,Trung bình,67
16,72,53,5,1,3,1,2,0,1,1,2,2,0,1,2,1,0,Yếu,65
29,76,93,8,0,4,1,2,1,0,0,1,2,0,1,1,1,3,Giỏi,70
29,81,52,7,1,4,1,1,1,1,0,2,1,0,1,2,0,2,Khá,69
26,65,84,10,1,4,1,1,1,1,1,0,2,0,2,2,1,2,Khá,68
19,61,66,6,0,1,1,1,0,1,1,2,1,0,0,2,1,0,Yếu,61
20,66,91,6,0,5,1,2,1,0,1,1,0,0,0,0,1,0,Yếu,65
19,85,92,7,3,2,2,2,0,1,1,1,1,0,1,2,0,3,Giỏi,71
27,63,98,6,0,3,1,2,0,0,1,1,0,0,0,2,0,1,Trung bình,66
15,68,55,6,0,3,1,2,0,1,0,2,2,0,0,2,0,0,Yếu,62
15,74,71,10,0,2,0,0,0,1,1,0,0,0,2,2,1,0,Yếu,61
26,63,79,7,1,2,2,2,1,1,1,0,0,0,0,2,1,1,Trung bình,67
20,68,96,6,0,3,1,2,1,1,1,0,1,0,0,2,0,1,Trung bình,66
28,96,63,6,1,2,0,2,0,2,0,2,2,0,0,1,0,3,Giỏi,71
16,61,54,8,0,3,1,2,1,2,1,0,2,0,1,1,1,0,Yếu,62
20,86,60,8,1,3,1,1,1,0,1,2,1,1,2,2,1,1,Trung bình,67
14,75,75,6,0,2,1,1,1,1,1,0,1,0,0,2,1,0,Yếu,64
20,87,84,5,2,3,1,0,0,1,1,1,1,0,0,2,1,2,Khá,68
11,84,85,7,3,4,1,1,1,2,1,1,1,0,1,1,0,1,Trung bình,67
17,69,54,7,1,2,1,1,1,2,1,2,1,0,0,2,1,0,Yếu,63
11,94,88,6,2,4,2,2,0,1,1,1,2,0,0,2,1,3,Giỏi,70
24,80,83,9,1,1,0,2,1,1,1,0,0,0,0,2,1,1,Trung bình,67
24,93,70,8,1,3,1,2,1,0,1,1,1,0,0,1,0,3,Giỏi,71
10,76,79,7,3,4,1,0,1,0,1,1,1,0,0,0,0,0,Yếu,62
28,99,88,6,3,4,1,1,1,1,1,0,2,0,0,2,0,3,Giỏi,75
35,91,63,10,1,5,0,1,1,0,1,1,1,0,0,2,1,3,Giỏi,72
20,99,97,5,4,3,1,0,1,0,1,2,1,0,1,2,0,3,Giỏi,73
16,81,57,6,3,3,0,1,0,2,1,0,2,0,0,2,1,0,Yếu,64
37,79,95,6,1,1,1,2,0,2,1,2,0,0,0,2,1,3,Giỏi,73
12,90,87,7,2,2,1,0,1,0,1,0,1,0,2,0,1,1,Trung bình,66
20,95,83,8,1,3,0,0,0,2,1,1,2,0,0,2,0,2,Khá,69
21,99,54,5,1,4,1,1,1,2,1,0,1,0,1,1,1,3,Giỏi,70
28,73,96,6,1,0,1,2,1,1,1,1,0,0,2,2,0,3,Giỏi,70
22,92,65,8,0,2,2,2,0,1,1,1,2,0,0,1,1,3,Giỏi,71
17,68,87,6,0,4,0,2,1,2,1,0,2,1,1,2,1,0,Yếu,64
14,82,94,6,7,4,1,2,0,0,1,1,0,0,2,2,1,3,Giỏi,71
18,67,62,7,1,2,2,1,1,2,1,0,2,0,0,0,1,0,Yếu,63
14,74,96,6,2,4,2,2,1,0,1,0,1,0,1,2,1,2,Khá,68
20,97,81,7,3,3,1,1,0,1,1,1,1,1,1,2,1,3,Giỏi,71
17,66,83,8,4,5,1,1,1,1,1,1,0,0,0,1,1,0,Yếu,65
11,85,96,7,1,3,2,1,1,1,0,0,1,0,0,2,1,1,Trung bình,66
28,84,76,9,0,3,2,2,1,2,1,2,0,0,0,2,1,3,Giỏi,72
17,65,72,8,1,4,2,2,1,0,1,0,2,0,1,1,1,0,Yếu,65
12,73,82,7,1,3,0,1,0,1,0,0,2,0,0,0,1,0,Yếu,60
19,83,78,7,2,4,0,1,0,2,0,0,2,0,2,1,1,1,Trung bình,67
20,67,53,10,1,2,1,2,0,2,1,0,2,0,2,2,1,0,Yếu,65
10,92,59,6,0,2,2,0,1,2,1,0,0,0,0,1,0,0,Yếu,64
22,99,51,7,2,4,2,2,1,1,1,2,0,1,0,1,1,3,Giỏi,72
14,69,55,6,3,2,2,1,0,1,1,0,2,0,0,1,1,0,Yếu,62
30,67,86,8,0,4,1,1,1,1,1,0,1,0,0,1,0,1,Trung bình,67
23,78,50,10,1,3,1,1,1,1,1,1,2,1,2,2,0,1,Trung bình,67
18,90,65,7,4,3,1,1,0,0,1,1,2,0,1,2,0,2,Khá,69
16,71,72,7,1,4,2,2,1,0,1,1,1,0,1,1,0,0,Yếu,65
19,61,97,7,0,3,1,2,0,0,1,1,0,1,1,0,1,0,Yếu,62
24,82,66,5,0,3,2,1,1,1,1,1,1,0,2,2,1,2,Khá,69
20,98,89,7,1,3,1,2,0,1,1,2,2,0,1,0,0,3,Giỏi,72
19,76,70,10,1,3,0,2,1,0,1,0,0,0,1,0,0,0,Yếu,63
20,77,55,8,1,3,2,1,0,0,1,1,0,0,1,0,0,0,Yếu,64
16,99,55,9,1,3,0,1,1,1,1,2,1,1,1,0,0,1,Trung bình,67
18,88,72,9,2,4,1,1,0,2,1,2,1,0,2,1,1,3,Giỏi,70
7,89,53,6,3,2,2,0,1,1,1,0,1,0,0,1,1,0,Yếu,64
26,83,79,10,1,2,1,1,0,1,1,2,1,0,0,1,0,2,Khá,69
22,99,75,4,2,4,2,2,0,0,1,1,0,0,0,2,0,3,Giỏi,72
15,88,85,7,4,2,1,1,1,1,1,1,0,0,2,2,0,2,Khá,69
31,96,59,4,3,5,2,1,1,1,1,0,1,0,0,2,0,3,Giỏi,75
21,88,80,4,1,2,0,1,0,0,1,1,2,1,2,2,1,1,Trung bình,67
14,89,59,8,1,3,1,1,1,2,1,0,1,0,1,2,1,1,Trung bình,67
25,72,86,6,0,2,1,1,0,2,1,1,1,0,0,0,0,1,Trung bình,66
22,72,65,9,0,3,1,0,1,2,1,1,1,0,0,1,1,0,Yếu,64
22,91,81,4,2,3,1,0,0,1,1,0,0,0,0,2,1,2,Khá,68
17,72,94,7,1,5,2,1,1,2,1,0,1,0,0,1,1,1,Trung bình,66
23,83,74,5,3,2,2,1,0,1,1,0,0,0,2,2,1,2,Khá,69
18,70,60,7,1,3,2,0,1,1,1,1,2,0,1,2,1,0,Yếu,65
23,93,94,9,2,3,1,0,1,2,1,1,0,0,0,1,0,3,Giỏi,70
9,64,68,10,0,3,1,0,1,0,1,1,0,0,0,2,1,0,Yếu,57
17,93,87,8,2,3,1,1,0,0,1,2,0,0,1,1,1,2,Khá,69
30,84,66,5,0,2,2,0,1,0,1,1,2,0,2,2,0,3,Giỏi,70
15,67,65,5,4,2,0,1,1,1,1,1,0,0,1,2,1,0,Yếu,63
16,82,82,7,1,3,1,1,0,1,1,1,1,0,2,1,0,1,Trung bình,66
17,71,58,6,3,3,1,1,1,1,1,1,2,1,0,2,1,0,Yếu,64
13,73,93,8,0,3,1,2,0,1,1,2,1,0,2,2,0,0,Yếu,65
7,74,69,10,1,4,2,1,0,2,1,2,2,0,0,2,1,0,Yếu,64
19,63,51,6,2,4,1,0,1,2,1,1,1,0,0,2,1,0,Yếu,62
21,99,65,6,1,2,2,1,1,0,1,1,2,0,1,0,0,3,Giỏi,71
20,61,89,5,1,2,1,2,0,1,1,1,1,0,2,0,0,0,Yếu,64
19,86,93,7,1,2,2,2,1,2,1,1,1,0,0,2,1,3,Giỏi,72
20,75,78,7,0,2,1,1,0,1,1,0,0,0,1,2,0,0,Yếu,64
26,86,65,7,2,4,1,0,1,1,1,2,1,0,2,1,1,3,Giỏi,71
19,74,76,8,5,4,1,1,1,2,1,1,1,1,1,2,0,2,Khá,68
17,87,92,8,3,2,1,1,1,1,0,2,0,0,1,2,1,2,Khá,68
18,89,66,7,2,3,1,1,0,1,1,1,2,0,1,1,1,2,Khá,68
23,88,69,7,3,3,1,1,0,1,1,0,0,0,0,2,1,2,Khá,69
28,65,77,7,1,3,0,1,1,2,1,0,2,0,1,2,1,1,Trung bình,67
16,86,94,7,0,4,1,0,0,0,1,0,2,0,0,2,1,1,Trung bình,66
21,71,79,6,1,4,1,1,1,1,1,0,1,0,2,0,1,0,Yếu,65
22,61,60,5,0,2,1,2,0,2,1,2,1,0,0,1,1,0,Yếu,63
14,77,54,7,1,2,2,0,0,1,1,1,0,0,0,1,1,0,Yếu,62
20,77,55,6,1,1,2,2,0,1,1,2,1,0,1,2,1,1,Trung bình,67
11,79,98,8,2,4,1,1,1,1,1,0,1,0,0,2,0,0,Yếu,65
9,88,91,7,1,3,1,1,1,1,1,0,0,0,1,2,0,1,Trung bình,66
22,72,88,7,2,4,0,2,0,1,0,1,2,0,0,2,0,1,Trung bình,66
18,73,75,8,0,1,1,1,1,1,1,2,1,1,1,2,0,0,Yếu,64
21,62,84,5,5,4,2,1,1,1,1,0,2,0,0,2,0,1,Trung bình,67
20,87,56,10,2,2,1,1,0,1,1,1,1,0,1,1,0,1,Trung bình,67
14,83,81,4,1,4,0,0,0,0,1,0,0,1,0,1,1,0,Yếu,61
20,74,91,9,1,5,1,1,1,1,1,0,1,0,0,2,1,1,Trung bình,66
13,88,53,7,2,4,2,1,1,1,1,1,0,0,1,1,1,1,Trung bình,66
28,81,65,6,1,2,1,0,1,1,1,0,2,0,0,1,1,1,Trung bình,67
12,79,56,5,1,5,2,1,0,2,1,0,2,0,0,2,0,0,Yếu,64
19,80,63,6,1,3,2,0,0,0,1,0,1,0,0,2,1,0,Yếu,64
14,85,89,7,2,2,0,1,0,1,1,1,2,0,1,1,1,1,Trung bình,67
23,86,67,7,2,3,0,2,0,0,1,1,1,1,1,2,0,2,Khá,68
18,72,84,9,2,4,1,0,0,1,1,1,1,0,0,2,1,0,Yếu,64
17,66,89,7,0,3,1,1,1,1,1,1,0,0,1,2,1,0,Yếu,63
25,66,91,7,2,3,1,2,1,1,1,0,1,0,1,2,1,2,Khá,68
20,86,94,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,Yếu,64
23,95,80,7,2,4,0,1,1,2,1,0,1,0,0,1,0,3,Giỏi,70
14,76,64,7,3,3,0,1,0,1,1,1,2,0,1,2,1,0,Yếu,64
12,67,58,7,0,2,2,1,0,1,1,2,1,1,0,0,1,0,Yếu,59
21,90,75,8,4,2,2,1,1,1,1,0,1,0,0,1,1,3,Giỏi,71
18,93,55,6,3,5,0,1,1,1,1,0,0,0,0,1,1,1,Trung bình,67
24,95,96,6,3,3,1,0,1,2,1,0,1,0,2,2,0,3,Giỏi,73
20,84,72,8,3,3,0,0,0,1,1,2,1,0,0,2,1,1,Trung bình,66
21,94,94,5,2,2,2,2,0,1,1,0,1,0,1,2,1,3,Giỏi,73
10,61,85,7,1,4,2,1,1,2,1,1,1,0,0,2,0,0,Yếu,62
31,64,93,6,1,3,1,2,0,1,1,0,1,0,0,2,0,2,Khá,69
19,64,94,8,3,3,1,2,0,1,1,1,1,1,2,2,0,1,Trung bình,66
24,89,53,9,1,3,1,0,1,1,1,0,1,0,0,2,1,2,Khá,68
15,63,86,6,4,5,1,1,1,0,1,2,2,0,0,2,1,0,Yếu,65
22,80,61,8,1,2,1,1,1,2,1,0,2,0,1,1,1,1,Trung bình,67
12,79,99,7,2,2,1,1,1,0,1,1,0,1,0,2,0,0,Yếu,64
23,72,89,6,0,3,2,2,1,1,0,1,0,0,0,1,1,1,Trung bình,67
18,95,50,7,3,3,0,0,1,0,1,1,1,0,0,1,0,1,Trung bình,66
20,67,96,9,1,3,2,1,0,2,1,2,2,0,0,2,0,2,Khá,68
24,74,65,7,3,2,1,1,1,0,1,1,1,0,1,2,1,2,Khá,68
13,91,71,9,1,2,1,0,1,0,1,0,2,0,1,0,1,0,Yếu,64
16,61,81,7,2,1,2,1,1,0,1,1,1,0,0,2,0,0,Yếu,63
23,87,96,5,2,3,2,1,0,1,1,1,2,0,1,1,0,3,Giỏi,72
33,93,96,7,1,1,2,1,0,1,1,0,2,0,2,1,0,3,Giỏi,75
19,97,78,5,2,3,2,1,0,0,1,0,2,0,0,2,1,3,Giỏi,71
24,95,66,7,2,3,2,1,0,0,1,2,0,0,0,2,1,3,Giỏi,71
19,73,64,6,4,5,1,1,1,0,1,1,2,1,1,2,0,1,Trung bình,66
32,83,68,10,3,4,2,1,1,1,0,0,2,0,0,1,0,3,Giỏi,71
10,63,59,9,0,5,2,1,0,0,1,1,2,0,2,1,1,0,Yếu,61
21,70,83,7,1,3,1,1,1,1,1,1,1,0,0,0,1,0,Yếu,65
10,64,76,9,1,1,1,0,0,0,1,0,2,0,0,2,0,0,Yếu,58
5,73,89,6,1,2,2,0,1,2,1,1,1,0,0,2,1,0,Yếu,62
22,95,55,5,2,0,2,0,0,1,1,2,1,1,1,2,0,2,Khá,69
21,74,70,8,1,3,1,0,1,1,1,1,1,0,2,0,1,0,Yếu,65
18,82,62,8,3,4,2,1,1,2,1,0,1,0,0,2,0,2,Khá,69
19,77,77,6,1,3,2,1,1,2,1,0,1,0,1,2,0,2,Khá,68
39,78,73,6,0,2,1,1,0,1,1,0,2,0,1,0,1,3,Giỏi,70
18,99,72,8,4,4,2,1,1,1,1,0,1,0,0,2,0,3,Giỏi,72
23,72,66,4,3,4,0,1,1,0,0,0,2,0,2,2,0,1,Trung bình,66
16,85,86,8,2,4,0,2,1,0,1,2,1,0,0,2,0,2,Khá,68
22,77,74,7,2,4,1,1,1,2,1,0,0,0,1,2,1,1,Trung bình,67
19,62,60,8,1,2,2,0,1,1,1,0,2,0,1,0,0,0,Yếu,61
18,80,77,8,1,2,0,0,1,1,1,0,0,0,1,2,0,0,Yếu,64
31,93,80,6,3,2,2,1,0,1,1,1,1,0,0,2,1,3,Giỏi,74
27,64,51,5,1,3,1,1,0,2,1,0,0,0,0,2,0,0,Yếu,64
21,63,60,9,2,2,2,0,1,1,1,1,0,0,2,2,1,0,Yếu,64
6,66,62,7,2,4,2,1,1,0,1,0,1,0,2,2,1,0,Yếu,61
18,91,62,7,3,3,2,2,1,1,1,0,2,0,0,2,1,3,Giỏi,71
36,89,62,8,2,3,2,0,1,0,1,0,0,0,1,1,1,3,Giỏi,72
19,83,64,6,0,5,2,2,0,1,1,1,0,0,2,2,0,2,Khá,68
27,79,63,8,2,5,0,2,1,2,1,0,0,0,1,1,0,2,Khá,69
29,96,94,8,2,4,1,2,0,2,0,0,0,0,0,2,1,3,Giỏi,74
21,91,66,9,3,4,1,2,1,0,1,0,1,0,1,1,0,3,Giỏi,70
15,92,67,9,1,2,2,0,1,0,1,2,2,0,2,2,1,2,Khá,69
5,93,63,7,2,3,0,0,0,1,1,1,1,0,2,2,1,0,Yếu,64
24,86,98,8,2,5,0,0,1,1,1,2,2,0,2,0,1,3,Giỏi,71
15,78,77,7,0,3,2,0,1,0,1,2,1,0,1,2,1,0,Yếu,65
21,95,81,7,0,3,2,1,1,1,1,1,1,0,0,2,1,3,Giỏi,71
13,97,87,5,1,2,2,2,1,0,1,1,1,0,2,2,0,3,Giỏi,71
18,61,67,7,5,2,0,1,1,1,1,2,2,0,2,2,1,1,Trung bình,66
20,62,98,4,1,4,1,1,0,2,1,2,0,0,0,2,1,0,Yếu,64
22,98,58,7,0,3,1,1,0,1,1,1,1,0,0,2,1,3,Giỏi,70
13,71,73,9,1,3,0,0,0,0,1,2,1,0,0,1,1,0,Yếu,61
27,95,57,8,1,3,1,1,1,2,1,1,2,0,0,1,0,3,Giỏi,71
16,76,90,7,0,3,1,1,0,1,1,0,1,0,2,1,1,0,Yếu,65
10,65,55,7,0,3,0,2,0,1,1,0,1,0,0,2,0,0,Yếu,59
19,63,78,6,3,2,1,1,1,0,1,1,1,1,1,2,1,0,Yếu,63
20,66,55,6,1,3,1,1,1,0,1,2,0,0,2,1,0,0,Yếu,64
21,70,73,8,0,4,0,0,0,0,1,2,1,0,1,2,1,0,Yếu,63
28,80,64,5,1,2,2,2,0,1,1,0,1,0,2,1,0,3,Giỏi,70
19,88,95,5,1,3,2,1,1,1,1,1,1,0,0,2,1,3,Giỏi,70
19,99,53,8,1,4,2,2,1,1,1,1,1,0,1,2,1,3,Giỏi,72
13,78,82,7,0,2,1,2,0,2,1,0,1,0,1,1,0,0,Yếu,65
25,81,85,7,3,1,2,1,1,2,1,1,0,0,2,1,0,3,Giỏi,71
21,81,94,7,3,1,2,1,1,1,1,1,1,0,2,1,1,3,Giỏi,70
17,82,94,10,1,3,1,0,0,1,1,2,1,0,0,1,0,1,Trung bình,66
9,81,99,7,2,3,1,1,1,1,1,0,1,0,0,1,0,0,Yếu,64
29,60,63,7,0,4,0,2,0,1,1,0,0,0,2,2,1,0,Yếu,64
13,60,64,10,1,4,2,0,0,0,1,1,1,0,1,0,1,0,Yếu,59
16,64,70,7,5,4,1,2,1,1,1,0,2,0,0,1,1,0,Yếu,65
22,64,77,10,1,3,2,1,1,1,1,0,2,0,0,1,1,1,Trung bình,66
13,88,68,4,1,2,1,1,1,2,1,2,2,0,0,2,0,1,Trung bình,67
11,68,87,5,1,4,2,1,1,1,1,0,2,1,0,0,1,0,Yếu,62
7,96,50,6,1,3,2,0,0,1,1,2,0,0,1,2,1,0,Yếu,65
24,97,51,8,3,2,2,1,1,1,1,0,1,0,2,2,0,3,Giỏi,73
17,99,86,10,1,2,1,1,0,0,1,1,2,0,1,2,1,3,Giỏi,70
38,98,94,6,2,4,0,1,0,1,1,0,0,0,2,2,0,3,Giỏi,75
14,71,89,8,0,3,2,2,1,1,1,1,1,0,2,2,0,1,Trung bình,66
14,80,56,10,1,3,2,1,0,0,1,0,2,0,2,1,0,0,Yếu,65
17,67,97,9,1,3,1,1,0,1,1,1,1,0,2,1,0,0,Yếu,64
21,92,76,6,2,5,2,0,0,0,1,0,2,0,1,2,1,3,Giỏi,70
17,96,87,8,0,5,1,2,1,1,1,1,2,0,0,1,1,3,Giỏi,71
24,94,60,8,0,3,0,1,0,0,1,1,1,0,0,2,1,2,Khá,68
14,77,77,6,1,2,1,1,1,0,1,0,1,0,1,2,1,0,Yếu,64
12,90,67,8,2,3,2,2,0,0,1,0,1,0,0,2,0,1,Trung bình,67
9,64,99,6,6,6,1,2,1,1,1,0,2,1,0,1,1,0,Yếu,65
7,62,74,7,3,3,2,1,1,1,1,1,1,0,2,2,0,0,Yếu,62
17,90,88,5,1,1,0,2,1,0,1,1,0,0,1,2,0,2,Khá,68
18,77,80,4,1,2,2,1,1,1,1,1,0,0,1,2,1,1,Trung bình,66
16,100,55,7,1,2,2,2,1,2,1,0,0,1,1,1,1,2,Khá,69
27,64,77,7,3,4,1,1,1,2,1,2,1,0,0,1,1,2,Khá,68
27,94,77,5,0,2,1,0,0,1,1,1,2,0,1,2,0,3,Giỏi,71
18,79,86,8,3,4,1,2,1,1,1,0,1,0,1,2,0,2,Khá,68
9,93,66,7,0,2,2,0,1,1,1,0,1,0,1,1,1,0,Yếu,64
17,93,93,8,0,3,0,1,0,0,1,0,0,0,1,1,1,1,Trung bình,66
16,97,81,8,0,2,1,0,1,2,1,2,2,0,0,2,1,3,Giỏi,70
16,72,52,9,1,1,0,1,0,1,1,1,0,1,1,1,0,0,Yếu,60
16,98,85,8,0,2,1,1,1,0,1,0,2,0,1,0,1,2,Khá,69
16,66,95,7,1,4,1,1,1,0,1,1,2,0,1,2,1,0,Yếu,65
18,63,84,7,1,2,2,2,1,1,1,1,1,0,0,2,0,1,Trung bình,66
16,77,69,10,1,3,1,0,0,1,1,1,1,0,0,2,0,0,Yếu,64
21,93,80,8,0,1,1,2,0,1,1,2,2,0,1,1,0,3,Giỏi,71
22,79,59,7,0,3,2,0,0,1,1,1,2,0,1,2,1,1,Trung bình,66
15,93,80,7,0,3,1,0,1,0,1,0,2,0,0,2,0,1,Trung bình,66
28,89,75,6,1,3,1,1,0,1,1,0,0,0,0,1,1,2,Khá,68
14,68,51,5,1,5,2,2,0,2,1,2,1,1,0,1,1,0,Yếu,63
10,98,66,10,1,2,1,0,1,0,1,0,0,0,1,2,0,1,Trung bình,66
22,62,60,8,0,2,0,1,0,0,0,1,2,0,1,2,1,0,Yếu,61
15,96,70,5,4,3,1,0,0,2,1,0,2,0,1,2,1,3,Giỏi,70
22,72,62,7,5,2,1,2,1,0,1,2,1,0,1,1,0,2,Khá,68
6,80,92,9,5,2,1,1,1,0,1,0,1,0,2,1,1,0,Yếu,65
28,77,85,6,0,1,2,1,0,2,1,0,0,0,2,2,0,2,Khá,69
24,67,87,6,0,4,1,2,1,0,1,1,2,0,1,2,1,1,Trung bình,67
11,74,68,8,0,3,2,1,0,0,1,1,2,0,0,1,1,0,Yếu,62
11,68,50,8,2,4,0,2,1,0,1,0,2,0,0,2,0,0,Yếu,61
30,68,61,6,1,3,2,2,1,2,1,1,2,0,2,2,0,3,Giỏi,70
16,67,88,6,0,3,2,1,1,1,1,2,1,0,1,2,1,0,Yếu,65
15,80,80,8,1,4,2,1,0,1,1,0,1,0,0,1,0,0,Yếu,65
6,92,77,5,1,4,1,1,1,1,1,0,2,0,0,2,1,1,Trung bình,66
18,83,64,6,1,3,1,2,1,0,0,1,0,0,0,2,0,1,Trung bình,66
19,96,54,7,1,3,1,1,1,2,1,0,1,0,1,2,1,2,Khá,69
24,85,89,8,1,3,2,2,0,1,1,0,1,0,0,1,0,3,Giỏi,70
12,88,52,6,1,1,2,1,0,0,0,1,0,0,0,2,1,0,Yếu,63
11,87,53,8,1,3,0,1,0,2,1,1,2,0,0,2,0,0,Yếu,64
23,78,65,9,1,2,2,0,0,2,1,0,1,1,1,0,0,0,Yếu,65
26,88,79,6,1,4,2,1,1,1,1,0,1,0,0,0,1,3,Giỏi,71
11,63,100,10,0,3,1,1,1,2,1,1,1,0,0,0,0,0,Yếu,61
26,94,55,9,2,3,0,0,1,0,1,2,1,0,0,2,1,2,Khá,69
20,91,74,7,1,4,2,1,0,1,1,1,1,0,0,1,1,2,Khá,69
27,70,80,7,1,3,1,1,0,0,1,0,1,0,0,2,0,1,Trung bình,66
20,91,91,6,3,2,2,1,0,1,1,2,1,0,0,2,1,3,Giỏi,72
5,61,84,9,1,3,2,1,0,2,1,1,1,0,1,2,1,0,Yếu,60
19,69,90,7,0,1,0,0,0,1,1,0,1,0,1,2,1,0,Yếu,62
26,63,76,5,3,5,1,1,1,1,1,1,1,1,0,2,0,1,Trung bình,66
15,91,72,4,1,2,1,2,1,0,1,2,1,0,0,2,1,2,Khá,69
